,review_body,review_date,hotelName,hotelUrl
647,"This is a nice, average every day hotel, nothing to get excited about but nothing to be worried about either, Simple hotel, simple rooms. i stayed only one night but left thinking, for business in the area, its a clean room and a okay place to sleep, shower was a bath tub with a shower handle,","April 11, 2018","13    Hotel Mediolanum Milan
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202568-Reviews-Hotel_Mediolanum_Milan-Milan_Lombardy.html
648,"Our 3 night stay at the Mediolanum was brilliant. The staff were welcoming when we arrived and we were quickly checked in ready to make the most of our short break.Due to the hotel’s location, we were able to get anywhere we wanted to go quickly - it’s just a 5-10 minute walk to the central train station with Metro links.The included breakfast offered a good selection, mostly continental style, but some warm options too. The coffee with breakfast was amazing. It’s true what they say about Italian coffee - wherever you go it’ll be great!The room was comfortable and adequately sized, but the ensuite could be a little bigger as the toilet was right up against the wall, with barely enough leg room in front so if you’re tall you may have to sit sideways. If you’re looking to travel light, the range of products in the room was enough that you’d only need to bring a couple of bits with you.We had a great stay and would recommend the hotel for couples and professionals.","April 5, 2018","13    Hotel Mediolanum Milan
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202568-Reviews-Hotel_Mediolanum_Milan-Milan_Lombardy.html
649,the staff was very nice and the service very high. The rooms were good with well functioning air conditioning. The breakfast was good and there were good with good opportunities. The internet was very fast and worked grea,"October 3, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
650,"We have enjoyed a 4 night stay at this hotel in order to attend a wedding and to do some sight seeing. We have been exceptionally pleased with many aspects of the hotel. It’s location is very convenient. The Lima metro station is just metres from the hotel door. The M1 Metro line connects directly with a number of metro stations next to popular tourist spots e.g. the Museum of Modern Art (w the Duomo and associated features and the impressive Castello. One change on the metro from the M1 on to the M2 takes you directly to the canal area with its many bars, restaurants and market stalls. Metro fares are very reasonable, for all the main areas a 2€ standard ticket lasts for 90 minutes (in zone 1 to 3) and for 7€ a day ticket can be used anywhere in zone 3 any number of times all day. The hotel is close to the central station. A 20 minute walk in a straight line from the station or a five minute taxi (about 8 €) There are also some very nice shops within short walking distance from the hotel. The hotel itself is sparkling clean and our room in the fourth floor was excellent, beautifully furnished and appointed and cleaned scrupulously every morning. Breakfast was good, the usual fruit, yogurt, cheeses, ham, rolls pastries etc etc. There are a number of restaurants and pizzerias nearby for an evening meal including the characterful Piccolo Ischia Pizzeria. Reception staff were extremely helpful and pleasant and well informed. For a weekend break in Milan you can't do better.","August 3, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
651,Except for the fact we arrived in a heat wave which put undue pressure on the AC we cannot fault this hotel. Staff. Food. Value. Location all great. Only suggestion is they should offer beer in the bar. ,"June 27, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
652,"We stayed at this hotel a total of 5 nights and were very happy with the accommodation, service, breakfast etc. The staff was very helpful whether it was holding our bags, getting us a taxi or finding us a restaurant at the last minute. The location is excellent...walking distance to just about any of the local sites. Would definitely stay here again. The only downside I might say is that because you are on a main street, it can be very noisy at night...but coming from NYC, it really didn't bother me.","June 26, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
653,"We were pleasantly surprised when we checked into this hotel for the night before our flight home to Australia. The staff behind reception could not do enough for us especially Alberto who carried our heavy cases up the 8 stairs to the elevator and down again in the morning. Our room was large king bed and heaps of room to put our cases probably the largest room we have experienced over the last three weeks. The air con worked well. Another lovely surprise was tea and coffee facility in our room and bottled water. Down at reception there is a coffee machine you can use any time free of charge and a bowl of fruit a nice touch. We were given a welcome drink voucher to use which we did but did not expect all the lovely nibbles to go with it. The choice of red, white or proseco was offered. Breakfast was more than adequate. I would not hesitate to recommend staying at this hotel, it is in a good area for shopping and only a ten minute walk to Milan Centrale. ","June 14, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
654,"Our 4 night stay here was an absolute pleasure. The staff at Reception were outstanding in their welcome, assistance with sightseeing plans, and general support. Massimo in particular was able to get us booked into a Last Supper Tour at the last minute, something we’d previously given up on after many attempts on websites in the previous couple of weeks. We were thrilled! He also recommended local eateries which turned out to be fantastic, gave us ideas of other places we could visit here and in other parts of Italy, and was patient and fun as we put our limited Italian to the test. The breakfasts were great - lots of healthy and tempting choices with attentive, friendly and staff who reached out to our needs. Kristina willingly made great decaffeinated coffee, the best we’ve ever tasted! Our room was spotlessly clean and very comfortable, and we enjoyed our free welcome drink in the foyer, a lovely way to meet other travellers and visitors to Milan. The lift was an asset for us as senior travellers, and having the Lima Metro station close by was a real bonus, making travel to the Duomo area only minutes away. We’d have no hesitation in returning to this hotel, and feel as though, on departure, we’re leaving family!","April 28, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
655,"Our stay at Best western was short but perfect. The hotel was so easy to find as it is well situated, next to a station and 4 stops from Duomo. We were a group of three, we accidentally booked the wrong offer but when we got to the reception they were able to accommodate us. The room was big, very airy and clean. The bathroom was spotless and had enough towels and toiletries. The internet connection was really fast. The staff at the reception were really lovely and polite. Only downside it got really cold at night and we weren’t able to adjust the heating in the room as this gets switched off at night but they were able to provide us with additional clean blankets. The breakfast was amazing had some great options and the staff in the restaurant were lovely too. We over slept so we checked out 30mins late but they were patient with us. Our over all experience was amazing.","April 2, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
656,"Hotel is near Lima metrostation so quick connection to centre. Hotel isn’t to big but has everything you need; free WiFi, good and cheap (4euro) breakfastbuffet with decent choices, nice little roofterrace for a sunsetview and a tiny gym with one machine and indoor and outdoorshower! Stayed in a 1 personroom. Size was ok, efficiënt lay-out so enough room for my stuff. Room comes with fridge/minibar and tea/ coffee facilities. Tv-channels in several languages. Bathroom also oke with toiletries, bidet, and bathtub/shower. Free bottle of water is included on arrival. Several, mostly italian, restaurants around. Located 15minute walk from central station. Would definatly consider it again on a return trip.","March 24, 2019","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
657,"Perfect location, spotless renovated room (comfy bed) on the 7th floor (balcony) with a brand new bathroom featuring a huge mirror in the rainfall shower.The breakfast offers a great choice of classic items (scrambled eggs, sausages, a nice selection of cheese and cold meats, pastries, croissants, yogurts, fruits etc.) as well as pizza, pie, veggies, olives and pancakes! For 3€, this breakfast is just incredible... You choose this hotel for its location but you will go back for the people.Eliana was extremely kind and compassionate during my stay (I was in Milano in sad circumstances). She also provided me with useful info anytime I needed it. Massimo I briefly saw before I left was very nice as well. Actually, anyone I met there during my stay was nice and courteous. I will definitely choose the Best Western City for my future trips to Milano and I have already recommended it to my friends. ","October 15, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
658,"This hotel is located on a major shopping street in Milan. It is surrounded by stores, restaurants and cafes, and only one short block from a subway station. Room was clean and comfortable with excellent beds having a walk-in shower (bonus..no water on floor). Staff are helpful and all are friendly. Breakfast is very inexpensive (3€), has a variety of hot and cold foods and is not to be missed. While there isn't a restaurant, there is room service in the early evening that is very affordable with tasty selections. While the street is noisy, our room had double glazed windows and a shutter that you could close. Suggest reserving room with a balcony to observe the street scene. Tip: Get to know the subway system to reach city attractions. Cost is 1.5€ a trip and saves hours of walking. Actually simply to use.","October 9, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
659,"Medium size City Hotel is conveniently located in heart of shopping Area on Buenos Aires Street in Milan... Located relatively close to beautiful Central Station..Convenient either you coming or leaving by plane (bus for/from airport Malpensa) or directly by train, this Hotel is located 950 metres only or by 7 minutes walk, 5 minutes by bus (#60) or 3 minutes by taxi (10 Euro ). Only 100 meters from Subway..Walking distance to some attractions, like Porto Venezia, museums and parks, less than 1.7 km (25 min walk) of center, like Dome, Scala, Galleria...Outside appearance is nice..Modern, blue glass buildings look. Inside, neat, clean and quite, acclimatized, small but effective reception, but with no seating and resting area.. Small but working elevator (1-2 person + luggage), with 7-8 stairs up from reception..(Not convenient if you have heavy luggage or disabled). Very slow, but no long waiting.. Very helpful receptionists, kind stuff. Fast check in..Receptionist kindly gave coupons for complimentary drinks. Very nice on such a hot day.. Thanks Massimo...Rooms are neat, quite and clean, nice looking with all amenities, beside standard, like free Wi-Fi, safe, fridge.. Cold AC was already on..Which made very pleasant and calming experience after outside heat..Complimentary water, coffee, tea, etc.. Cold drinks in fridge are for charge. We were on 6th floor with huge window, street view but inside was quite.Bathroom, in white tiles and clean, plenty of fresh and neatly organized towels, changed daily. Complimentary shampoos and soaps, convenient bide, Couple of cons..No bathroom fan inside..Strange.. And, you know, that might be ""..Naturally unpleasant.."" sometimes..Hair dryer did not work, but no big deal..I could ask for other one.. Floor metal plate was displaced..However I saw renovated bathroom in another room. Cleaning lady said they working slowly on renovation throughout so future guests might enjoy much better new bathrooms. We did not have included Breakfast, so after offered for 3 Euro we accepted. Good deal..Breakfast was fine and worthy of that money. Good breakfast with plenty of food, with something for anyone.I recommend one.Breakfast Room on 1st floor was nice and clean, always neatly settled, not much rush inside. Stuff was neat, clean and uniformed, very kind and with warm greeting when you come and leave.Only thing that bothers me here, Stuff was starting closing too early.They work up to 10, but they start closing at 9:45, cleaning, making noise by bringing out spoons, mugs, glasses, moving around, taking out some of food, making me feel unwanted and bit nervous. If you come late, like I am, your choice of food getting limited. Beside those small cons I had, I would approve 3.5 - 4 stars (because of size, small reception and elevator), but location, comfortable stay of 4 nights, and other things as well as always smiley and helpful stuff made it up and was all right. I will be back and I can recommend this hotel..So enjoy...and have a nice hotel.. :)","September 17, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
660,"I stay here most years as part of a Monza F1 weekend. Its in a good location on 10mins walk from Milan Central. It's basic, but it does the job. Ok breakfast. Clean and comfortable. Will be back again.","September 3, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
661,"Best Western Hotel City is situated near the railway station, only 15-20 minutes on foot (so you don't even need a taxi from Express train), but not so near to be surrounded by railway sounds, of course. It is situated in Corso Buenos Aires - large street with lots of shops, restaurants and cafes. I liked everything about this hotel! Very clean rooms, excellent breakfasts (do not hesitate to have them), very friendly staff. Absolutely advise to everybody who wants to explore Milan.","August 27, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
662,"Nice comfortable rooms! spacious bathrooms, nice breakfast. One of the receptionists has a terrible attitude and smoked at the door all the time. That was probably the only glitch. It’s nicely located very close to subway stations and stores and restaurants.","July 12, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
663,"Good hotel in some 15-minutes walk from the train station, and directly by the metro-station Piazza Lima. I was traveling alone and got a single-room with a balcony, rather small but comfortable. Good breakfast, helpful staff, possibility for baggage-storing during the day, good ratio between quality and price.","June 23, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
664,Excellent hotel . Great location. Rooms clean and well appointed. Walkable distance to many interesting sights. Shopping great. Hotel is close to train station. Lots of lovely spots to eat . Close to Metro.,"May 25, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
665,"What a delightful stay at a delightful, friendly, professional and clean hotel. The hotel is very centrally located close to the Central Train Station (either a 15 minute walk or 5 minute taxi ride) in a fantastic shopping street and a 20-25 minute walk away from the Duomo di Milano. We were greeted warmly and offered hot drinks and pastries on our arrival. After dropping off our luggage and freshening up in our spotlessly clean room we were then offered a free welcome drink of Prosecco and nibbles. For an extra 3 Euros per person we had a delicious and endless buffet breakfast. You cannot fault this hotel - extremely friendly, helpful staff, clean facilities, great wifi. We are happy to recommend this hotel and hope to stay again. Thank you","May 12, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
666,Even for an economy class hotel it lacks a lot. Although very new the hotel it didn’t have A/C working. Come on! Paid more than 3 hundred euros and had to sleep with windows open and surrounded by mosquitoes?! ,"April 25, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
667,"This hotel had everything I wanted - it was within walking distance of our drop-off point at Milan Central station, it was easily walkable to the main sights, it was a good price and it served breakfast. On top of that, the room was a decent size and was in good condition, and the staff were helpful. Its on one of the main shopping streets in Milan, and this made the walk into the centre more interesting. I'd definitely stay there again.","April 13, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
668,We had a very good weekend break at the Hotel City. The room was not huge but very clean and comfortable. The staff on reception were very helpful and friendly. Excellent breakfast. A good location for getting around the city. Recommended,"March 11, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
669,I wasn't a Trip Advisor person until lately. But this BW really is nice. I loved the fact that there was a lot of shopping on this street. The staff was nice. I was there 10/2016. There's a great restaurant next door. I might stay downtown if I ever go again.,"February 4, 2018","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
670,Hotel in the main shopping Street Buenos Aires. Bedroom and bathroom clean and large. Tasty international breakfast. Good parking service. Great position near the metro stop. Staff very kind and helpful.,"December 2, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
671,"The hotel is right on the Corso Buenos Aires so in a good location for high street shopping. The entrance is tucked away in an arcade so it's quite easy to miss. The room I was given was a very decent size with a huge bed. The decor was probably from the early 2000s and was a bit rough around the edges. The sink unit was very large and took up so much room that you had to use the loo sideways. The towels were thin and my shower leaked all over the bathroom floor. On the upside, breakfast was only €3 which for a hotel in central Milan is crazily cheap. ","October 29, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
672,"Walking distance to the train station. Not too far from the main attractions of the city. First night wasn’t brilliant, the subway is so loud at night we struggled to sleep, we asked to move the morning after and they had no problems moving us, we felt they actually upgraded us also but this was possibly just coincidence. Bed good. AC Good. Food Good.","September 24, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
673,"This place was clean and pleasant. The room was bright and very quiet at night even through our room faced the main road. The bed was large and comfy. The towels were great. Maybe the only thing is the size of the shower. It is a bit small, it was fine for me but if you are a large person it might not work for you. The breakfast was very good with a large selection to choose from. The manager made his presence know to us and he was very pleasant and accommodating. All in all I would recommend this place to my friends. You access the main door off the main street down a small walk way. There is a lighted sign on the main street with a arrow pointing you in the right direction. I say this as the cab driver did not see it but we did.","September 14, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
674,"This hotel is conveniently situated on a very busy shopping street in the heart of Milan, but the outside noise doesn't really bother you as the hotel has soundproofed its rooms, at least we were not disturbed by it on the 5th floor. It is within 30 to 40 minutes level walk to the centre of Milan. We arrived here late morning and were not allowed to check in until 2pm, though it appeared other people arriving were checking in - can it be just our room that wasn't ready? Our room was comfortable and clean but the bathroom was very small with a toilet that was very temperamental and a tiny shower cubicle with flimsy doors that kept falling apart. The shower fittings were also badly situated - each time you tried to move in the shower, the handle was knocked stopping the water completely. Breakfast was ok - large selection to choose from but I personally don't like eggs bathing in water or chopped up bits of frankfurter. The staff were not overly friendly either, only speaking to you if they had to, with the exception of Alberto on reception who showed more courtesy. Beware if you have mobility problems too - to reach the lift, you have to climb a flight of stairs and the lift itself is also a tiny space suitable for a maximum of 3 people.","September 13, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
675,"Perfect location for sightseeingAlittle tricky for our taxi driver & us to spot though as entrance is inside a shopping arcadeLovely touch of a free welcome drink in the evening in the lobby area & nibblesBreakfast good for continentalSofa's alittle shabby in lobby for a 4* hotel Lift can only take 3 people alittle squashed when you have your luggage.Bathrooms could have been designed alittle better as our toilet was behind the door, rooms clean & good room service menu.","September 2, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
676,"Hotel is okay, you can say it's cosy, rooms are quite small unless you get a suite. Overall very clean and breakfast is very good.Best thing about his hotel is the location, in the mid of the busy Corso Buenos Aires, a shopping hub, also it is about 20 min walking to Milano Central Station. There is also a metro stop very near to the hotel. ","August 30, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
677,Pros:- excellent location. Easy walking distance from Milan central (both trains and busses from the airport stop there)- Lima metro station a minute away- good location. Lots more of shops and places to eat nearby- breakfast is incredible value at only 3EUR per person per night- spacious clean comfortable and quiet rooms- complimentary welcome drinks and snacks- great service from the staffCons:Nothing to note here. Would be very happy to return. ,"August 12, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
678,"It takes a hour on the train from the airport to milan central. We walked to the hotel from the central train station and it took about 15 minutes. On arrival were were offered a free welcome drink and given keys to our room on the 4th floor overlooking the road. We did not find the road noisy except for a couple of loud motorcycles. The air con had been on and it was nice and cool. The bed was large and super comfy and room size was as expected with a bathroom with well stocked toiletries. Breakfast was amazing for just £3 each! Lots of choice with a small hot offering. You could not find better in the whole of Milan! You also have free coffee/hot chocolate available in the small bar all day long with free croissants. Reception staff really helpful. The lift is small but we only used it to get our cases up and down to the room. The metro stopped almost outside - the red line - and Lima stop. You can get a full day pass for£4.50 if you wish. We walked everywhere, the cathedral Dumo took us 25 mins and the castle another 10 on top. We walked 13 miles on both the full days we were there. We found that food was a lot cheaper outside of the main tourist areas. One restaurant offered a 1 litre of coke for 18 euros!! As for Milan, well it's not a patch on other cities and not much to see apart from shops and graffiti. The hotel was great and would be happy to recommend but as for Milan, we won't be back in a hurry. Go to Prague, Berlin or Amsterdam, sorry Milan!","August 9, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
679,"Selected this hotel based on central location and price.Arrived in Milan in the morning - no problem to have your luggage stored before you can check-in. Hotel itself has no parking you will be directed to a nearby parking garage. about 5 min walking distance.Concierge/Check-in Staff is friendly and helpful. First problem you have to conquer after check in - the elevator - to small for 3 people and luggage, so someone has to walk to the 5 floor. Note the elevator will become a ""bigger problem"" in the morning when everybody goes to breakfast and wants to check out - prepare for some waiting.ROOM - well the first room we got [family room 3 beds] had an A/C problem - water dripping from the sealing - since the elevator was now occupied by cleaning staff - walk down 5 floors, complain - no problemo, hotel staff arranged right away for new rooms. Now we have 2 rooms for the same price - single and double same floor.Checking the air condition -> no sign of operation -> all right, walking all the floors down - complain - explanation power problem will be fixed later. OK - lets first conquer Milan. Coming back in the evening - A/C still not running, new staff downstairs, no idea what i'm talking about - so sorry. Well so much about the A/C for a hot summer night in the city.Breakfast is a bargain for the money paidOverall and with a smile - the hotel is OK for 1 night with no A/CIf you stay longer you want to get this fixed","August 1, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
680,"Located on the main shopping street, Corso Buenos Aires, and less than a minute's walk to the Lima stop on the metro red line, the location is really great and you can make your way around the city from this central location. Surrounded by shops, restaurants and bars it was great for going out in the evenings. The breakfast was standard mainland European but was nice and they did have a few hot options to choose from too. The bar/lobby area was small enough but really nice and the service provided by hotel staff was quite exceptional. The elevator is very small (Fits maybe 3 people, or 2 with small suitcases), so most of the time we would take the stairs... Simply because it was quicker than waiting.Also with a street facing room, the traffic noise can be pretty loud when a door or window is open, when closed this wasn't an issue as the soundproofing was really good, we generally used the A/C and had no problems. I really enjoyed our stay here and I would definitely return!","June 28, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
681,"Room was quite small but good enough for 2 people to share. Space is not generous in terms of storage and relaxation. Centrally located within shops and close to everything. Plenty of eateries to choose from nearby.Breakfast room was good size. Good service. I would have liked to see an extra water dispenser (i.e. hot water for tea/coffee). There was only one hot drink station and only 2 people could use it at a time. When it got busy there was less supply of hot water. Hot flask readily available for tea on busy times could do the trick. One downside to my stay was I encountered a problem bringing more than 2 people in my room. I had guests reconnecting from childhood days and happened to be living in Milan. I appreciated it may be to do with hotel policy but it was quite of a disappointment as I would have preferred to move less. I was recovering from tiredness and did not want to rush to go out. Simply because my guest and her daughter were not allowed in.We were given a complimentary voucher for a welcome drink to consume whenever we were ready, Which was nice. Over all my stay was comfortable.","June 9, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
682,"Booked this hotel as a best average of price, distance to center and what it had to offer and i was not disappointed. Close to metro, located on a good street for shopping. Clean and everything in general was up to par. Ps. Breakfast was only 3 euro more and was very worthwhile. Dont miss it! ","May 31, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
683,"I checked in on April 17 AM and left on the next day. Room was equipped with a little kettle that did not work. I brought to Alberto, the Manager & he assured that I'll have one replacement shortly. I was kind of skeptical, but within 5 minutes when I went back to my room - a lady came with a replacement!I was also offered a nice yummy bread loaf when I told him of my hunger:)And btw - breakfast room is really cozy and food is well presented and nice!What I did not like was room was facing a block of apartment that can see right into the room. Water in bath was also not running properly.","May 27, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
684,The hotel is at a very central location! Near central station and about 20 min walk to Piazza Duomo. The staff is very friendly and willing to help anytime. Clean! The breakfast has a really good variety for every taste. Recommended!,"May 23, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
685,I rarely find myself having to take to Trip Advisor however after attempting twice to make contact with this hotel after my visit; I am. Nothing wrong with the hotel or general service. Bathroom problems were fixed after a bit of perseverance. Great central location. One of the best breakfasts for the money to be found. However; I urge future guests to check very carefully any taxi arrangements made by or through the hotel; specifically for cost. I'm an experienced traveller but I was still stung when I booked a taxi thro reception and ended up paying almost 4 times the going rate. I've emailed the hotel directly to enquire why I wasn't informed of the excessive charges but no one has replied. If the manager would care to get in touch or reply to both of my emails then I'd welcome that. In the meantime; just check fares and bookings made thro the hotel very carefully.,"May 16, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
686,"Stayed here for three days. The hotel was located on Corso Buenos Aires and a lot of shopping and restaurants were to be found nearby. The room was very nice and clean. The breakfast was good, offering yoghurt, cereals, eggs, croissants, bread and fruit. Nice and helpful staff. Overall a very good experience!","April 13, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
687,Its an excellent hotel the personal and the manager are very friendly and it is a very animal friendly hotel. The hotel is very central. The Breakfast is good and the rooms are clean and quiet. The rooms are big. The metro station is near the hotel. ,"March 28, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
688,"Very nice hotel with great location at the Corso Buenos Aires. In the middle of shopping and restaurants. We had a nice big room with a little balcony. Very welcoming and helpfull staf in the reception area. Free wifi in the rooms. Nice breakfast. Only minus is that you can hear everything from the corridor, the walls are not sound prof. Alt in all a great experience. ","March 13, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
689,Really like this hotel. Rooms are very spacious and comfortable. Bathrooms are also very big and the bath is a bonus. The room was spotless and very well maintained. Breakfast is very good with plenty of options. Staff at reception and in the breakfast area were very friendly and helpful. I stayed here on a previous trip and was happy to book it again for this trip as I liked it so much. I hope to return on my next visit to Milan. The hotel is very convenient for the Metro and is about a 20 minute walk from Stazione Centrale.,"January 21, 2017","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
690,"Nice, clean hotel at a good location. Only 50 meters from the metro station Lima, from where you can be by the metro at Duomo, city center, in about 7 minutes.At the doorstep of the hotel is the biggest commercial road, Corso Buenos Aires,the OXford Street of Milan, where you can do your shopping.Staff was kind, breakfast also good with great variety.Highly recommend this hotel, I would stay again.","October 17, 2016","14    Best Western Hotel City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d202891-Reviews-Best_Western_Hotel_City-Milan_Lombardy.html
